created_at,customer,customer.address,customer.address.city,customer.address.state,customer.address.street,customer.address.zip,customer.email,customer.name,customer_id,items,order_id,payment,payment.last_four,payment.method,shipping,shipping.carrier,shipping.cost,shipping.tracking,status,total
2024-02-12T00:00:00,"{""name"": ""Customer 93"", ""email"": ""customer93@shop.example"", ""address"": {""street"": ""386 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""54936""}}","{""street"": ""386 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""54936""}",Denver,OR,386 Main St,54936,customer93@shop.example,Customer 93,9554,"[{""product"": ""Tablet"", ""quantity"": 3, ""price"": 111.8, ""sku"": ""SKU-818""}, {""product"": ""Headphones"", ""quantity"": 1, ""price"": 290.26, ""sku"": ""SKU-682""}]",ORD-10093,"{""method"": ""apple_pay"", ""last_four"": ""2884""}",2884,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR332116848"", ""cost"": 18.79}",UPS,18.79,TR332116848,processing,425.41
2024-06-05T00:00:00,"{""name"": ""Customer 94"", ""email"": ""customer94@shop.example"", ""address"": {""street"": ""968 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""97364""}}","{""street"": ""968 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""97364""}",Denver,OR,968 Main St,97364,customer94@shop.example,Customer 94,2047,"[{""product"": ""Tablet"", ""quantity"": 5, ""price"": 552.72, ""sku"": ""SKU-796""}]",ORD-10094,"{""method"": ""apple_pay"", ""last_four"": ""1449""}",1449,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR886825225"", ""cost"": 8.24}",UPS,8.24,TR886825225,cancelled,2058.7
2024-06-22T00:00:00,"{""name"": ""Customer 95"", ""email"": ""customer95@shop.example"", ""address"": {""street"": ""239 Main St"", ""city"": ""San Francisco"", ""state"": ""WA"", ""zip"": ""67084""}}","{""street"": ""239 Main St"", ""city"": ""San Francisco"", ""state"": ""WA"", ""zip"": ""67084""}",San Francisco,WA,239 Main St,67084,customer95@shop.example,Customer 95,1151,"[{""product"": ""Laptop"", ""quantity"": 4, ""price"": 445.88, ""sku"": ""SKU-931""}, {""product"": ""Watch"", ""quantity"": 3, ""price"": 547.24, ""sku"": ""SKU-314""}, {""product"": ""Camera"", ""quantity"": 5, ""price"": 730.32, ""sku"": ""SKU-936""}]",ORD-10095,"{""method"": ""paypal"", ""last_four"": ""4798""}",4798,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR123758408"", ""cost"": 17.42}",USPS,17.42,TR123758408,cancelled,770.68
2024-01-27T00:00:00,"{""name"": ""Customer 96"", ""email"": ""customer96@shop.example"", ""address"": {""street"": ""793 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""31405""}}","{""street"": ""793 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""31405""}",Portland,CA,793 Main St,31405,customer96@shop.example,Customer 96,9869,"[{""product"": ""Phone"", ""quantity"": 4, ""price"": 780.73, ""sku"": ""SKU-692""}, {""product"": ""Speakers"", ""quantity"": 5, ""price"": 375.29, ""sku"": ""SKU-878""}, {""product"": ""Watch"", ""quantity"": 1, ""price"": 809.0, ""sku"": ""SKU-435""}]",ORD-10096,"{""method"": ""credit_card"", ""last_four"": ""4116""}",4116,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR298275148"", ""cost"": 22.14}",FedEx,22.14,TR298275148,shipped,1929.91
2024-05-23T00:00:00,"{""name"": ""Customer 97"", ""email"": ""customer97@shop.example"", ""address"": {""street"": ""630 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""62755""}}","{""street"": ""630 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""62755""}",Denver,OR,630 Main St,62755,customer97@shop.example,Customer 97,6356,"[{""product"": ""Watch"", ""quantity"": 2, ""price"": 47.49, ""sku"": ""SKU-889""}, {""product"": ""Watch"", ""quantity"": 4, ""price"": 655.74, ""sku"": ""SKU-610""}]",ORD-10097,"{""method"": ""apple_pay"", ""last_four"": ""9082""}",9082,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR188825720"", ""cost"": 11.12}",USPS,11.12,TR188825720,cancelled,2013.08
2024-04-30T00:00:00,"{""name"": ""Customer 98"", ""email"": ""customer98@shop.example"", ""address"": {""street"": ""218 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""22258""}}","{""street"": ""218 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""22258""}",Denver,OR,218 Main St,22258,customer98@shop.example,Customer 98,9070,"[{""product"": ""Watch"", ""quantity"": 5, ""price"": 181.59, ""sku"": ""SKU-317""}]",ORD-10098,"{""method"": ""paypal"", ""last_four"": ""1067""}",1067,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR679181227"", ""cost"": 15.18}",USPS,15.18,TR679181227,processing,296.75
2024-05-11T00:00:00,"{""name"": ""Customer 99"", ""email"": ""customer99@shop.example"", ""address"": {""street"": ""770 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""58956""}}","{""street"": ""770 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""58956""}",Seattle,WA,770 Main St,58956,customer99@shop.example,Customer 99,8544,"[{""product"": ""Phone"", ""quantity"": 5, ""price"": 937.67, ""sku"": ""SKU-927""}, {""product"": ""Phone"", ""quantity"": 4, ""price"": 425.36, ""sku"": ""SKU-258""}]",ORD-10099,"{""method"": ""paypal"", ""last_four"": ""1670""}",1670,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR958604591"", ""cost"": 12.2}",USPS,12.2,TR958604591,delivered,1702.06
2024-02-08T00:00:00,"{""name"": ""Customer 100"", ""email"": ""customer100@shop.example"", ""address"": {""street"": ""482 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""35464""}}","{""street"": ""482 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""35464""}",Denver,CO,482 Main St,35464,customer100@shop.example,Customer 100,7354,"[{""product"": ""Camera"", ""quantity"": 2, ""price"": 707.79, ""sku"": ""SKU-895""}]",ORD-10100,"{""method"": ""paypal"", ""last_four"": ""1127""}",1127,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR132332433"", ""cost"": 13.69}",FedEx,13.69,TR132332433,processing,1350.53
2024-07-01T00:00:00,"{""name"": ""Customer 101"", ""email"": ""customer101@shop.example"", ""address"": {""street"": ""880 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""27826""}}","{""street"": ""880 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""27826""}",Portland,OR,880 Main St,27826,customer101@shop.example,Customer 101,9160,"[{""product"": ""Tablet"", ""quantity"": 3, ""price"": 375.49, ""sku"": ""SKU-452""}, {""product"": ""Laptop"", ""quantity"": 5, ""price"": 648.39, ""sku"": ""SKU-492""}, {""product"": ""Watch"", ""quantity"": 1, ""price"": 162.41, ""sku"": ""SKU-962""}, {""product"": ""Headphones"", ""quantity"": 4, ""price"": 300.01, ""sku"": ""SKU-845""}]",ORD-10101,"{""method"": ""paypal"", ""last_four"": ""7772""}",7772,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR165537200"", ""cost"": 19.91}",USPS,19.91,TR165537200,cancelled,1162.29
2024-07-15T00:00:00,"{""name"": ""Customer 102"", ""email"": ""customer102@shop.example"", ""address"": {""street"": ""255 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""10999""}}","{""street"": ""255 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""10999""}",Portland,CO,255 Main St,10999,customer102@shop.example,Customer 102,3316,"[{""product"": ""Phone"", ""quantity"": 5, ""price"": 835.02, ""sku"": ""SKU-133""}, {""product"": ""Watch"", ""quantity"": 3, ""price"": 831.45, ""sku"": ""SKU-842""}, {""product"": ""Speakers"", ""quantity"": 2, ""price"": 478.81, ""sku"": ""SKU-260""}, {""product"": ""Watch"", ""quantity"": 5, ""price"": 439.63, ""sku"": ""SKU-346""}]",ORD-10102,"{""method"": ""credit_card"", ""last_four"": ""7295""}",7295,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR650091092"", ""cost"": 24.49}",UPS,24.49,TR650091092,pending,753.91
2024-04-23T00:00:00,"{""name"": ""Customer 103"", ""email"": ""customer103@shop.example"", ""address"": {""street"": ""245 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""45826""}}","{""street"": ""245 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""45826""}",Seattle,OR,245 Main St,45826,customer103@shop.example,Customer 103,9050,"[{""product"": ""Phone"", ""quantity"": 1, ""price"": 160.0, ""sku"": ""SKU-359""}, {""product"": ""Camera"", ""quantity"": 5, ""price"": 658.04, ""sku"": ""SKU-615""}]",ORD-10103,"{""method"": ""credit_card"", ""last_four"": ""2971""}",2971,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR482146292"", ""cost"": 19.18}",UPS,19.18,TR482146292,delivered,1123.47
2024-04-26T00:00:00,"{""name"": ""Customer 104"", ""email"": ""customer104@shop.example"", ""address"": {""street"": ""624 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""15070""}}","{""street"": ""624 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""15070""}",Denver,CA,624 Main St,15070,customer104@shop.example,Customer 104,4577,"[{""product"": ""Camera"", ""quantity"": 2, ""price"": 488.21, ""sku"": ""SKU-265""}, {""product"": ""Watch"", ""quantity"": 4, ""price"": 385.36, ""sku"": ""SKU-712""}, {""product"": ""Speakers"", ""quantity"": 3, ""price"": 270.93, ""sku"": ""SKU-817""}]",ORD-10104,"{""method"": ""credit_card"", ""last_four"": ""4663""}",4663,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR706984702"", ""cost"": 17.26}",UPS,17.26,TR706984702,shipped,903.15
2024-04-16T00:00:00,"{""name"": ""Customer 105"", ""email"": ""customer105@shop.example"", ""address"": {""street"": ""422 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""68892""}}","{""street"": ""422 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""68892""}",Portland,CA,422 Main St,68892,customer105@shop.example,Customer 105,7667,"[{""product"": ""Laptop"", ""quantity"": 4, ""price"": 474.68, ""sku"": ""SKU-635""}, {""product"": ""Watch"", ""quantity"": 1, ""price"": 943.29, ""sku"": ""SKU-633""}]",ORD-10105,"{""method"": ""apple_pay"", ""last_four"": ""1530""}",1530,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR291744896"", ""cost"": 22.57}",UPS,22.57,TR291744896,pending,1279.3
2024-04-30T00:00:00,"{""name"": ""Customer 106"", ""email"": ""customer106@shop.example"", ""address"": {""street"": ""1 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""20986""}}","{""street"": ""1 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""20986""}",Seattle,CA,1 Main St,20986,customer106@shop.example,Customer 106,9902,"[{""product"": ""Phone"", ""quantity"": 5, ""price"": 821.0, ""sku"": ""SKU-655""}, {""product"": ""Tablet"", ""quantity"": 1, ""price"": 875.05, ""sku"": ""SKU-691""}]",ORD-10106,"{""method"": ""paypal"", ""last_four"": ""4441""}",4441,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR754996383"", ""cost"": 9.42}",UPS,9.42,TR754996383,pending,312.51
2024-04-29T00:00:00,"{""name"": ""Customer 107"", ""email"": ""customer107@shop.example"", ""address"": {""street"": ""947 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""67733""}}","{""street"": ""947 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""67733""}",Portland,CA,947 Main St,67733,customer107@shop.example,Customer 107,8204,"[{""product"": ""Headphones"", ""quantity"": 5, ""price"": 525.1, ""sku"": ""SKU-915""}, {""product"": ""Speakers"", ""quantity"": 2, ""price"": 839.82, ""sku"": ""SKU-686""}, {""product"": ""Camera"", ""quantity"": 4, ""price"": 771.93, ""sku"": ""SKU-536""}]",ORD-10107,"{""method"": ""apple_pay"", ""last_four"": ""6841""}",6841,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR958588853"", ""cost"": 24.62}",UPS,24.62,TR958588853,cancelled,428.94
2024-06-21T00:00:00,"{""name"": ""Customer 108"", ""email"": ""customer108@shop.example"", ""address"": {""street"": ""223 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""42994""}}","{""street"": ""223 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""42994""}",Portland,CA,223 Main St,42994,customer108@shop.example,Customer 108,9077,"[{""product"": ""Laptop"", ""quantity"": 1, ""price"": 877.28, ""sku"": ""SKU-831""}, {""product"": ""Laptop"", ""quantity"": 5, ""price"": 971.05, ""sku"": ""SKU-861""}]",ORD-10108,"{""method"": ""apple_pay"", ""last_four"": ""7264""}",7264,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR480973772"", ""cost"": 23.04}",USPS,23.04,TR480973772,shipped,968.89
2024-04-25T00:00:00,"{""name"": ""Customer 109"", ""email"": ""customer109@shop.example"", ""address"": {""street"": ""228 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""37370""}}","{""street"": ""228 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""37370""}",Denver,CA,228 Main St,37370,customer109@shop.example,Customer 109,1696,"[{""product"": ""Speakers"", ""quantity"": 5, ""price"": 804.4, ""sku"": ""SKU-278""}, {""product"": ""Phone"", ""quantity"": 3, ""price"": 379.87, ""sku"": ""SKU-440""}]",ORD-10109,"{""method"": ""credit_card"", ""last_four"": ""7014""}",7014,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR607181414"", ""cost"": 7.29}",FedEx,7.29,TR607181414,pending,483.3
2024-06-11T00:00:00,"{""name"": ""Customer 110"", ""email"": ""customer110@shop.example"", ""address"": {""street"": ""456 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""33573""}}","{""street"": ""456 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""33573""}",Seattle,CA,456 Main St,33573,customer110@shop.example,Customer 110,5938,"[{""product"": ""Speakers"", ""quantity"": 2, ""price"": 667.35, ""sku"": ""SKU-379""}, {""product"": ""Phone"", ""quantity"": 1, ""price"": 43.26, ""sku"": ""SKU-791""}]",ORD-10110,"{""method"": ""paypal"", ""last_four"": ""1354""}",1354,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR503184282"", ""cost"": 22.35}",FedEx,22.35,TR503184282,shipped,1882.53
2024-01-22T00:00:00,"{""name"": ""Customer 111"", ""email"": ""customer111@shop.example"", ""address"": {""street"": ""874 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""71286""}}","{""street"": ""874 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""71286""}",Denver,CA,874 Main St,71286,customer111@shop.example,Customer 111,9165,"[{""product"": ""Watch"", ""quantity"": 3, ""price"": 451.02, ""sku"": ""SKU-715""}, {""product"": ""Phone"", ""quantity"": 3, ""price"": 579.23, ""sku"": ""SKU-571""}, {""product"": ""Phone"", ""quantity"": 3, ""price"": 362.71, ""sku"": ""SKU-373""}]",ORD-10111,"{""method"": ""paypal"", ""last_four"": ""5288""}",5288,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR113947023"", ""cost"": 20.17}",USPS,20.17,TR113947023,pending,716.63
2024-02-02T00:00:00,"{""name"": ""Customer 112"", ""email"": ""customer112@shop.example"", ""address"": {""street"": ""717 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""46580""}}","{""street"": ""717 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""46580""}",Denver,CO,717 Main St,46580,customer112@shop.example,Customer 112,8066,"[{""product"": ""Tablet"", ""quantity"": 2, ""price"": 364.94, ""sku"": ""SKU-408""}, {""product"": ""Watch"", ""quantity"": 5, ""price"": 749.35, ""sku"": ""SKU-224""}, {""product"": ""Camera"", ""quantity"": 4, ""price"": 175.59, ""sku"": ""SKU-603""}]",ORD-10112,"{""method"": ""credit_card"", ""last_four"": ""5418""}",5418,credit_card,"{""carrier"": ""USPS"", ""tracking"": ""TR303328057"", ""cost"": 17.27}",USPS,17.27,TR303328057,cancelled,1088.34
2024-01-02T00:00:00,"{""name"": ""Customer 113"", ""email"": ""customer113@shop.example"", ""address"": {""street"": ""747 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""39098""}}","{""street"": ""747 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""39098""}",San Francisco,OR,747 Main St,39098,customer113@shop.example,Customer 113,7595,"[{""product"": ""Camera"", ""quantity"": 5, ""price"": 661.65, ""sku"": ""SKU-818""}]",ORD-10113,"{""method"": ""paypal"", ""last_four"": ""2128""}",2128,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR675610979"", ""cost"": 15.53}",UPS,15.53,TR675610979,shipped,469.56
2024-01-27T00:00:00,"{""name"": ""Customer 114"", ""email"": ""customer114@shop.example"", ""address"": {""street"": ""991 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""61327""}}","{""street"": ""991 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""61327""}",Denver,WA,991 Main St,61327,customer114@shop.example,Customer 114,5809,"[{""product"": ""Tablet"", ""quantity"": 5, ""price"": 569.37, ""sku"": ""SKU-734""}, {""product"": ""Phone"", ""quantity"": 4, ""price"": 351.01, ""sku"": ""SKU-387""}]",ORD-10114,"{""method"": ""credit_card"", ""last_four"": ""9787""}",9787,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR766750966"", ""cost"": 19.96}",FedEx,19.96,TR766750966,processing,85.48
2024-01-08T00:00:00,"{""name"": ""Customer 115"", ""email"": ""customer115@shop.example"", ""address"": {""street"": ""895 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""27119""}}","{""street"": ""895 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""27119""}",Seattle,CA,895 Main St,27119,customer115@shop.example,Customer 115,3692,"[{""product"": ""Headphones"", ""quantity"": 3, ""price"": 955.01, ""sku"": ""SKU-655""}, {""product"": ""Speakers"", ""quantity"": 1, ""price"": 472.29, ""sku"": ""SKU-702""}, {""product"": ""Laptop"", ""quantity"": 4, ""price"": 772.95, ""sku"": ""SKU-731""}]",ORD-10115,"{""method"": ""credit_card"", ""last_four"": ""8443""}",8443,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR605808611"", ""cost"": 23.06}",UPS,23.06,TR605808611,processing,1185.02
2024-02-13T00:00:00,"{""name"": ""Customer 116"", ""email"": ""customer116@shop.example"", ""address"": {""street"": ""806 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""33394""}}","{""street"": ""806 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""33394""}",San Francisco,OR,806 Main St,33394,customer116@shop.example,Customer 116,2370,"[{""product"": ""Phone"", ""quantity"": 5, ""price"": 91.37, ""sku"": ""SKU-283""}, {""product"": ""Phone"", ""quantity"": 1, ""price"": 988.99, ""sku"": ""SKU-113""}, {""product"": ""Camera"", ""quantity"": 2, ""price"": 969.41, ""sku"": ""SKU-156""}, {""product"": ""Speakers"", ""quantity"": 3, ""price"": 848.71, ""sku"": ""SKU-353""}]",ORD-10116,"{""method"": ""apple_pay"", ""last_four"": ""4657""}",4657,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR281838421"", ""cost"": 23.11}",USPS,23.11,TR281838421,processing,2113.65
2024-05-30T00:00:00,"{""name"": ""Customer 117"", ""email"": ""customer117@shop.example"", ""address"": {""street"": ""114 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""28460""}}","{""street"": ""114 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""28460""}",Portland,WA,114 Main St,28460,customer117@shop.example,Customer 117,2009,"[{""product"": ""Watch"", ""quantity"": 4, ""price"": 401.89, ""sku"": ""SKU-807""}, {""product"": ""Laptop"", ""quantity"": 3, ""price"": 92.15, ""sku"": ""SKU-517""}]",ORD-10117,"{""method"": ""paypal"", ""last_four"": ""3326""}",3326,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR155327895"", ""cost"": 13.5}",USPS,13.5,TR155327895,cancelled,1826.52
2024-01-12T00:00:00,"{""name"": ""Customer 118"", ""email"": ""customer118@shop.example"", ""address"": {""street"": ""718 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""23455""}}","{""street"": ""718 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""23455""}",San Francisco,CA,718 Main St,23455,customer118@shop.example,Customer 118,9879,"[{""product"": ""Headphones"", ""quantity"": 5, ""price"": 570.3, ""sku"": ""SKU-884""}]",ORD-10118,"{""method"": ""paypal"", ""last_four"": ""8821""}",8821,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR127874313"", ""cost"": 20.37}",UPS,20.37,TR127874313,processing,199.47
2024-03-05T00:00:00,"{""name"": ""Customer 119"", ""email"": ""customer119@shop.example"", ""address"": {""street"": ""273 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""35954""}}","{""street"": ""273 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""35954""}",Portland,CO,273 Main St,35954,customer119@shop.example,Customer 119,5389,"[{""product"": ""Headphones"", ""quantity"": 1, ""price"": 733.67, ""sku"": ""SKU-422""}, {""product"": ""Headphones"", ""quantity"": 2, ""price"": 595.38, ""sku"": ""SKU-219""}, {""product"": ""Tablet"", ""quantity"": 1, ""price"": 878.61, ""sku"": ""SKU-871""}, {""product"": ""Laptop"", ""quantity"": 1, ""price"": 451.05, ""sku"": ""SKU-213""}]",ORD-10119,"{""method"": ""apple_pay"", ""last_four"": ""9140""}",9140,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR128162206"", ""cost"": 13.73}",USPS,13.73,TR128162206,pending,1794.4
